feature,feature_bin,rows,actual_tch_sum,pred_tch_sum,tch_sum_diff,tch_sum_pct_diff,actual_tch_mean,pred_tch_mean,tch_bias,tch_mae,tch_rmse
optical_ndvi_mean_0_180,"(0.559, 0.696]",1210,125525.46000000002,138781.4620791126,13256.002079112572,0.10560409082836716,103.74004958677688,114.69542320587817,10.95537361910131,15.165963458508008,18.61100121568561
optical_cire_amplitude_0_180,"(-0.001, 3.048]",1211,108935.84,116970.6743940887,8034.834394088699,0.07375749242938504,89.95527663088356,96.5901522659692,6.634875635085633,15.181601504926503,18.93646475160037
optical_cire_amplitude_0_180,"(3.048, 3.527]",1210,115949.67,128820.1322178723,12870.462217872308,0.11100042128513439,95.826173553719,106.46291918832422,10.63674563460521,15.701215555618143,19.323497996019913
optical_cire_amplitude_0_180,"(3.527, 3.955]",1210,123067.94999999998,137598.34209226188,14530.3920922619,0.11806804364793516,101.70904958677684,113.71763809277842,12.008588506001546,16.23762499273894,20.17679210715325
optical_cire_amplitude_0_180,"(3.955, 4.446]",1210,130450.06,145052.57666611526,14602.516666115262,0.11193951667109438,107.80996694214876,119.87816253397955,12.06819559183078,16.128374911717096,19.97525871498684
optical_cire_amplitude_0_180,"(4.446, 278.987]",1210,137428.89,152151.45687741548,14722.566877415462,0.10712861667889088,113.57759504132233,125.74500568381444,12.167410642492106,16.506622797505496,20.61084939964844
climate_precip_acc_0_90,"(0.485, 57.109]",1174,129941.64,137500.54746812742,7558.907468127421,0.0581715566167044,110.68282793867121,117.12142033060258,6.438592391931365,13.613314046271116,17.312330001974857
climate_precip_acc_0_90,"(57.109, 142.438]",1173,125697.72,133391.23838240386,7693.518382403854,0.061206507026570205,107.15918158567776,113.71802078636304,6.5588392006852905,14.061792602190007,17.679129666853132
climate_precip_acc_0_90,"(142.438, 289.163]",1173,120279.73,134001.55980170495,13721.829801704953,0.11408264552726344,102.54026427962489,114.23832890170925,11.69806462208436,15.998919288134664,19.968959602132
climate_precip_acc_0_90,"(289.163, 490.666]",1173,119077.01000000001,133869.26983413132,14792.259834131313,0.12422431361126142,101.5149275362319,114.12554973071724,12.610622194485357,17.33098746739205,21.21350980060369
climate_precip_acc_0_90,"(490.666, 1627.46]",1173,104027.4,120496.64197544285,16469.241975442856,0.1583163856391956,88.6849104859335,102.72518497480209,14.040274488868578,18.861307554251745,22.54723854339341
climate_tmean_slope_0_180,"(-0.012799999999999999, -0.00634]",1174,116916.60999999999,135758.3549487418,18841.744948741805,0.16115541622992496,99.5882538330494,115.63744033112589,16.049186498076487,20.107413681293675,23.882090078681028
climate_tmean_slope_0_180,"(-0.00634, -0.00336]",1173,110651.07,127965.74213496064,17314.672134960638,0.15647993403914337,94.33168797953965,109.09270429237907,14.761016312839425,18.382031412080387,22.18986876198703
climate_tmean_slope_0_180,"(-0.00336, 0.00505]",1173,120530.23999999999,132769.1679229341,12238.92792293412,0.10154238407667752,102.75382779198635,113.18769643898901,10.43386864700266,15.427480512375423,19.142320993742196
climate_tmean_slope_0_180,"(0.00505, 0.0118]",1173,122765.25,132446.23906828038,9680.989068280382,0.07885773106217257,104.65920716112532,112.91239477261755,8.253187611492246,13.804194518739966,17.432501067624333
climate_tmean_slope_0_180,"(0.0118, 0.0246]",1173,128160.33000000002,130319.75338689343,2159.4233868934098,0.01684939003273017,109.25859335038365,111.09953400417172,1.8409406537880901,12.139664516925723,15.366292210204158
optical_evi2_mean_0_180,"(0.0201, 0.28]",1211,118055.87999999999,126683.44524867562,8627.56524867563,0.0730803518526619,97.48627580511973,104.61060714176352,7.124331336643774,15.261538908046901,19.230211347532226
optical_evi2_mean_0_180,"(0.28, 0.315]",1210,122929.68,134191.59854480333,11261.918544803339,0.09161268901703266,101.59477685950412,110.9021475576887,9.307370698184581,15.729533829213299,19.897197107462357
optical_evi2_mean_0_180,"(0.315, 0.344]",1210,121632.06,135922.4501187817,14290.39011878171,0.1174886795371361,100.52236363636364,112.33260340395182,11.81023976758818,16.43564936596652,20.365365727643795
optical_evi2_mean_0_180,"(0.344, 0.376]",1210,122348.53,138504.17804860993,16155.648048609932,0.1320461148867905,101.11448760330579,114.46626285009086,13.35177524678507,16.726453101426525,20.42265411172322
optical_evi2_mean_0_180,"(0.376, 0.491]",1210,130866.26,145291.51028688299,14425.25028688299,0.11022894890465267,108.15393388429752,120.07562833626693,11.92169445196941,15.602198493883416,19.114565560771105
optical_ndvi_auc_0_180,"(0.141, 80.875]",1211,118070.53,130477.96566934398,12407.435669343977,0.10508494938867452,97.49837324525186,107.74398486320725,10.24561161795539,16.364891982325986,20.453533079448952
optical_ndvi_auc_0_180,"(80.875, 88.723]",1210,125188.77,137150.28826382855,11961.518263828548,0.09554785356409003,103.46179338842975,113.34734567258558,9.885552284155839,15.920110052487358,20.19803884939815
optical_ndvi_auc_0_180,"(88.723, 94.452]",1210,123756.36,137109.45656556578,13353.096565565778,0.10789826531392632,102.27798347107438,113.31360046740973,11.035616996335364,16.388102158083385,20.35597210146129
optical_ndvi_auc_0_180,"(94.452, 100.281]",1210,123205.72,137435.9690619266,14230.249061926588,0.11549990586416432,101.82290909090909,113.58344550572446,11.760536414815363,16.179778099676916,19.663574065277977
optical_ndvi_auc_0_180,"(100.281, 123.886]",1210,125611.03,138419.50268708865,12808.472687088652,0.10196933093446214,103.81076859504132,114.39628321246995,10.585514617428638,14.90157954391815,18.31746066757951
enso_nino34_precycle_mean,"(25.750999999999998, 25.773]",1302,137037.89,144479.8934246487,7442.00342464869,0.0543061734579297,105.25183563748081,110.96766008037535,5.715824442894546,12.911815853441723,16.485010486482686
enso_nino34_precycle_mean,"(25.773, 25.902]",1505,160077.27000000002,167476.51325769164,7399.243257691618,0.046222947565832534,106.36363455149502,111.28007525428016,4.916440702785157,13.711342604024047,17.367945050612843
enso_nino34_precycle_mean,"(25.902, 26.095]",1191,122242.73,136396.40959751746,14153.679597517461,0.11578340566770279,102.63873215785054,114.52259412050164,11.883861962651089,16.309341944988393,20.100363422969714
enso_nino34_precycle_mean,"(26.095, 26.467]",1300,126045.25000000001,146029.47748388068,19984.227483880662,0.15854804115094112,96.95788461538463,112.33036729529283,15.37248267990821,19.7413905723535,23.245504808203073
enso_nino34_precycle_mean,"(26.467, 28.102]",904,86714.54999999999,99793.20532751875,13078.655327518762,0.1508242310836966,95.92317477876105,110.39071385787473,14.467539079113646,19.294043665185356,23.438874756513144
optical_ndre_mean_0_180,"(-0.040100000000000004, 0.314]",1211,116757.73,128045.1617437226,11287.431743722598,0.09667395677975753,96.41431048720065,105.73506337219041,9.320752884989766,16.21108634508016,20.38977605851086
optical_ndre_mean_0_180,"(0.314, 0.35]",1210,122491.42,134383.43326888574,11892.013268885741,0.09708445921261866,101.2325785123967,111.06068865197169,9.828110139574994,15.605790275000247,19.60272449746249
optical_ndre_mean_0_180,"(0.35, 0.379]",1210,122334.34,136537.42533780733,14203.085337807337,0.11610055964504601,101.1027603305785,112.84084738661763,11.738087056039124,16.587102515429127,20.57125953271074
optical_ndre_mean_0_180,"(0.379, 0.41]",1210,125043.55,139075.6896780812,14032.139678081192,0.11221802066624942,103.34177685950414,114.93858651081091,11.596809651306796,16.280082738127305,19.870322467669748
optical_ndre_mean_0_180,"(0.41, 0.538]",1210,129205.37,142551.47221925666,13346.10221925666,0.10329371154818612,106.78129752066116,117.81113406550136,11.029836544840217,15.070527074951853,18.569998445152407
enso_el_nino_fraction_asof,"(-0.001, 0.25]",1773,189851.33000000002,194214.140865843,4362.81086584297,0.022980143809595486,107.07914833615342,109.53984256392724,2.4606942277738257,12.834864657804578,16.311947029066317
enso_el_nino_fraction_asof,"(0.25, 0.333]",1051,109729.41,119397.29589656263,9667.885896562628,0.08810660602807058,104.40476688867746,113.6035165523907,9.19874966371326,14.436392177221933,18.262529608535015
enso_el_nino_fraction_asof,"(0.333, 0.417]",1215,124509.59,139112.34671514164,14602.756715141644,0.11728218457021379,102.47702880658436,114.4957586132853,12.018729806700923,16.246310271684226,20.0299177404561
enso_el_nino_fraction_asof,"(0.417, 0.5]",1262,121675.43,141962.58367762988,20287.15367762989,0.16673171960542807,96.41476228209191,112.49016139273367,16.07539911064173,19.758332477561314,23.282680034657645
enso_el_nino_fraction_asof,"(0.5, 0.833]",901,86351.93,99489.13193608011,13137.20193608012,0.15213559136524363,95.8400998890122,110.4207901621311,14.580690273118867,19.282639900975713,23.421123039412688
optical_ndvi_auc_91_180,"(0.141, 47.972]",1211,116168.0,125511.43465635012,9343.434656350117,0.08043036512938259,95.92733278282411,103.64280318443444,7.715470401610342,15.49867835012211,19.408172046733473
optical_ndvi_auc_91_180,"(47.972, 51.749]",1210,122658.68000000001,134930.50993493112,12271.829934931113,0.1000486058950831,101.37080991735537,111.51281812804226,10.142008210686877,15.45377679936792,19.2544563876545
optical_ndvi_auc_91_180,"(51.749, 55.117]",1210,122740.38999999998,136373.04481660877,13632.654816608789,0.11106901987690271,101.4383388429752,112.7049957162056,11.266656873230374,16.111687391073335,20.212800881281016
optical_ndvi_auc_91_180,"(55.117, 59.213]",1210,124142.58,138639.54133884815,14496.961338848152,0.11677670416426138,102.597173553719,114.57813333789103,11.980959784172033,16.00341150172918,19.84653400875652
optical_ndvi_auc_91_180,"(59.213, 69.451]",1210,130122.76000000001,145138.6515010154,15015.891501015401,0.11539788658813724,107.53947107438017,119.94929876116976,12.4098276867896,16.68762367323413,20.323382410991556
optical_cire_auc_0_180,"(-0.945, 242.766]",1211,115249.95999999999,124293.17280733383,9043.212807333839,0.0784660819607559,95.16924855491328,102.63680661216667,7.467558057253364,15.355914933436349,19.40494123587379
optical_cire_auc_0_180,"(242.766, 281.209]",1210,120639.69,133008.41386088752,12368.72386088752,0.10252615752649497,99.70222314049587,109.92430897594011,10.222085835444233,15.675672628590963,19.557995398003488
optical_cire_auc_0_180,"(281.209, 317.527]",1210,123080.37,137010.0880121485,13929.718012148514,0.11317578921925986,101.71931404958677,113.2314776959905,11.512163646403721,16.512126963020922,20.515109536989616
optical_cire_auc_0_180,"(317.527, 358.954]",1210,125254.38,140049.66330873757,14795.283308737562,0.11812188371167189,103.51601652892562,115.74352339565088,12.22750686672526,16.290844156049403,19.979507503491618
optical_cire_auc_0_180,"(358.954, 1648.191]",1210,131608.01,146231.8442586462,14623.83425864618,0.11111659737614892,108.76695041322314,120.85276385012082,12.085813436897654,15.92073702072382,19.59020349848129
optical_cire_auc_91_180,"(-0.945, 160.326]",1211,112473.18999999999,120168.53868420058,7695.348684200595,0.06841940451942899,92.87629232039636,99.23083293493029,6.354540614533923,14.992532159276621,18.802274701563856
optical_cire_auc_91_180,"(160.326, 185.245]",1210,118256.35,130582.89206925116,12326.542069251154,0.1042357731255121,97.73252066115703,107.91974551177782,10.187224850620785,15.70781334226451,19.414117958714037
optical_cire_auc_91_180,"(185.245, 210.032]",1210,124002.38,137940.57907347384,13938.199073473836,0.1124026738315332,102.48130578512396,114.00047857311888,11.519172787994924,15.491522436068013,19.478776548321434
optical_cire_auc_91_180,"(210.032, 240.312]",1210,126251.24,141975.53661632107,15724.296616321066,0.12454766080967652,104.33986776859504,117.33515422836452,12.995286459769469,17.11768074588785,21.04396949205574
optical_cire_auc_91_180,"(240.312, 1595.925]",1210,134849.25,149925.63580450692,15076.385804506921,0.11180177720311327,111.44566115702479,123.90548413595613,12.459822978931342,16.44604733466674,20.253581730665093
climate_heat_pentad_count_0_180,"(-0.001, 30.0]",1526,148153.74,162902.0218760563,14748.28187605631,0.09954714525638239,97.08633027522936,106.75099729754672,9.664667022317357,16.15538657166468,19.746113404116418
climate_heat_pentad_count_0_180,"(30.0, 32.0]",1521,155120.97999999998,172685.0862905855,17564.106290585507,0.11322843815572535,101.98618014464166,113.5339160358879,11.547735891246214,16.74917153506643,20.744134094355942
climate_heat_pentad_count_0_180,"(32.0, 33.0]",736,77353.86,83663.6953760918,6309.835376091796,0.08157104734129358,105.10035326086957,113.67349915229863,8.573145891429064,15.491688573401353,19.61724356406884
climate_heat_pentad_count_0_180,"(33.0, 35.0]",1581,165290.97999999998,181079.5331017509,15788.553101750906,0.0955197500901193,104.5483744465528,114.53480904601574,9.986434599462932,15.311286316936384,19.08959974884725
climate_heat_pentad_count_0_180,"(35.0, 36.0]",502,53103.94,58928.920817325925,5824.9808173259225,0.10969018150679445,105.78474103585658,117.38828848072893,11.603547444872355,15.854923362081927,20.036582196790334
optical_ndwi11_auc_91_180,"(-6.7860000000000005, 22.612]",1211,110622.66,118173.08333770781,7550.423337707805,0.06825385809478642,91.34819157720892,97.5830580823351,6.234866505126188,14.914873462445449,18.855804593746726
optical_ndwi11_auc_91_180,"(22.612, 25.509]",1210,116093.12,127742.06509147998,11648.945091479982,0.10034139052753499,95.94472727272726,105.57195462105783,9.627227348330555,15.322255151425086,19.213887881746206
optical_ndwi11_auc_91_180,"(25.509, 27.597]",1210,122336.32,136396.71163689785,14060.391636897839,0.11493227552453628,101.10439669421488,112.7245550718164,11.620158377601518,15.756916407166985,19.71663796152595
optical_ndwi11_auc_91_180,"(27.597, 29.95]",1210,129970.20999999999,145477.76773554162,15507.557735541632,0.11931624743502094,107.41339669421487,120.22956011201786,12.81616341780299,16.988862937789182,20.70478405453519
optical_ndwi11_auc_91_180,"(29.95, 37.634]",1210,136810.1,152803.55444612633,15993.454446126329,0.1169025857456893,113.06619834710744,126.28392929431928,13.217730947211843,16.77275224007822,20.512485348010696
enso_oni_asof_mean,"(-0.871, 0.415]",1919,205266.37,211237.12704398227,5970.757043982274,0.02908784836007123,106.965278791037,110.07666860030342,3.1113898092664103,13.045769543650614,16.576922063014138
enso_oni_asof_mean,"(0.415, 0.692]",945,98439.16,106853.47713495084,8414.317134950834,0.08547733579757115,104.16842328042328,113.07246257666755,8.904039296244257,14.163708056335002,17.96284240493909
enso_oni_asof_mean,"(0.692, 0.962]",1272,129938.18999999999,145374.43353524222,15436.243535242233,0.11879681820442653,102.15266509433961,114.28807667864955,12.135411584309923,16.464034056752947,20.29500728637353
enso_oni_asof_mean,"(0.962, 1.222]",1192,114916.40999999999,134232.39347609444,19315.98347609445,0.16808725121237647,96.4063842281879,112.61106835242822,16.204684124240305,19.872407918762388,23.330281427445748
